Classified,Real
12286.440917169917,10558.0
1291.3153252058187,882.0
1347.908147438679,1312.0
9597.161211153627,9296.0
2181.5219811430934,2388.0
15939.506207859435,16716.0
1007.4339407326456,852.0
4511.413498153358,4362.0
936.3278342015733,733.0
3894.746934096246,3730.0
1075.9241657226012,957.0
8199.3971647879,7260.0
873.0806694208363,789.0
4009.9721040515296,2622.0
2460.7032978381976,1778.0
689.530581854362,911.0
12675.125176943788,12311.0
7077.560427434918,6611.0
964.1768555434664,868.0
3474.1581353784536,3785.0
1971.8002943733457,1953.0
553.3071388359981,663.0
7198.166888088952,7852.0
2862.961639229424,2919.0
578.7352074391497,632.0
5729.489707692095,3880.0
5074.040056953938,4413.0
3306.0985790966383,2726.0
1650.81389345846,2075.0
6036.444051273916,4853.0
1242.931745634482,1123.0
7705.921822131229,5397.0
5776.330587763322,6387.0
5237.1823757696675,5049.0
15565.545949698135,17535.0
679.3357716089404,734.0
8488.737212224061,9442.0
971.2292652666101,1015.0
13594.191605497308,15977.0
12342.748046707175,11189.0
560.6264365911584,601.0
1965.0596626367094,2565.0
562.9650574725538,431.0
627.9791113956508,604.0
6607.818169929527,7126.0
2466.935649378289,2432.0
17474.974737537592,18426.0
2775.989291135894,3105.0
4469.706783392687,4627.0
6093.023325925051,5490.0
2167.438847397714,2360.0
4922.294943577357,4791.0
10263.806131121906,9262.0
427.46167580570136,938.0
5549.503580199316,5376.0
2565.7414869749264,1833.0
15669.32186711398,15802.0
7383.649516796025,6563.0
1829.7221990969647,1819.0
962.6613854508951,842.0
4254.121215849558,4581.0
519.3866828542659,641.0
8707.616618688484,7733.0
791.2093895935632,730.0
1167.7651163328842,1158.0
2995.2548544784418,3013.0
7818.734157113389,7208.0
12284.104744206672,13485.0
4255.079352279895,4226.0
4098.713917266446,3668.0
1596.4460639117306,1833.0
1812.3575451293855,1919.0
2417.607989494102,2353.0
2663.103165033052,3613.0
12787.577515838819,11180.0
777.3428772498391,645.0
5307.5800623564,5421.0
8005.020328831521,7230.0
734.7777107991697,589.0
5089.137899971241,5148.0
4954.773379406547,4372.0
791.9029870847116,767.0
1482.8653287233665,1168.0
4761.0399713519355,5469.0
1482.9260201398247,1436.0
11174.776390416746,9707.0
1507.2092958958642,1330.0
2900.314395364421,2978.0
793.3312226227745,703.0
9839.385867184174,10466.0
4815.881377462226,4712.0
1412.2060013250666,1224.0
9561.968049150208,9504.0
800.321787306521,758.0
2103.175803892649,1821.0
894.0887788242926,911.0
890.3111599264962,844.0
11628.595165679908,11654.0
2216.300216133237,1974.0
3919.025641995439,3990.0
1389.6049581125417,1262.0
556.6587307026152,581.0
567.7760115574738,621.0
5219.347150906607,4613.0
1119.654596435642,1178.0
1778.403724151235,1761.0
5095.274315947417,4948.0
4242.543928409566,4390.0
771.9961465002752,765.0
2914.038023096708,2696.0
1249.2864796518593,1200.0
584.8188396188252,840.0
1704.438521429825,1412.0
1804.0739119779246,1935.0
10365.81691122172,11663.0
1624.2074125385475,2039.0
611.9113890479389,596.0
901.2702211656847,814.0
14073.425974035727,9974.0
1393.6178959822614,1187.0
473.90754946789457,954.0
784.6721889945543,802.0
612.7243017249198,485.0
10979.072087881963,10311.0
6193.563580471169,6618.0
1389.186787359116,1744.0
975.4483905877928,681.0
7519.917439248511,6738.0
1657.5305491524036,1746.0
2417.3489302273774,2380.0
655.5254291803121,459.0
661.4170782611873,718.0
915.6613762987331,467.0
5494.776462054636,4864.0
5589.101881317735,6208.0
5763.953954422026,5708.0
4637.242915908733,4066.0
12214.078472521349,11757.0
482.43182311452347,552.0
5700.438725799816,6182.0
1247.636320434644,1084.0
822.2690471706833,803.0
5087.031013465918,4333.0
649.1940490811112,720.0
844.7192687966694,1262.0
9791.620707935152,9659.0
9822.037805172457,10278.0
733.185549927281,640.0
4409.354250924795,4446.0
6313.936023189974,5643.0
7064.407481778909,7372.0
1450.0575407843162,1581.0
1469.5507507435914,1401.0
2010.5448673079363,1894.0
594.8804723542225,596.0
7934.116991718269,7467.0
2262.7730542051618,2777.0
2594.4582815518916,2459.0
4948.3460176280005,4950.0
613.8271890472361,646.0
4786.681461869117,5080.0
725.3695401486198,533.0
1799.799510773089,1723.0
4179.58937969966,4256.0
2088.9124103874437,2096.0
11067.38507811196,11120.0
1180.3499201083746,1214.0
2949.167186615533,2553.0
869.9558728569696,829.0
6057.432452958206,6320.0
